Id,Chip,Fec_alt,Fec_nacim,Fec_implant,Id_provincia,Nombre,Id_sexo,Id_especie,Id_raza,Id_raza2,Id_aptitud,Ppp,Dir_cp,Dir_provincia,Dir_municipio,Dir_pais,Baja,Desaparecido,Aparecido
831323,981098100282721,12/06/2006,04/11/2005,23/01/2006,GIPUZKOA,FLASH-GORDO DE KIUKAN,M,Canino,GRIFON LEONADO DE BRETAÑA - FAWN BRITTANY GRIFFON - GRIFFON FAUVE DE BRETAGNE,,LUJO Y COMPAÑIA,false,28936,MADRID,MÓSTOLES,ESPAÑA,,,
831326,977200004224860,12/06/2006,01/01/2004,27/05/2006,GIPUZKOA,KANEL,H,Canino,CA RATER MALLORQUI - RATONERO MALLORQUIN - RATER MALLORQUIN,,LUJO Y COMPAÑIA,false,31000,NAVARRA,PITILLAS,ESPAÑA,,,
831353,977200004333408,12/06/2006,11/01/2006,22/02/2006,GIPUZKOA,LAGA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,31770,NAVARRA,LESAKA,ESPAÑA,,,
831360,981098100285471,12/06/2006,04/11/2005,23/01/2006,GIPUZKOA,FOTO-MATON DE KIUKAN,M,Canino,GRIFON LEONADO DE BRETAÑA - FAWN BRITTANY GRIFFON - GRIFFON FAUVE DE BRETAGNE,,LUJO Y COMPAÑIA,false,28020,MADRID,MADRID,ESPAÑA,,,
831364,977200004268652,12/06/2006,16/12/2005,16/03/2006,GIPUZKOA,KEMEN,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,31770,NAVARRA,LESAKA,ESPAÑA,,,
831386,938000000216519,13/06/2006,01/01/2006,08/04/2006,ARABA / ALAVA,,M,Canino,CAIRN TERRIER,,LUJO Y COMPAÑIA,false,31133,NAVARRA,LEGARDA,ESPAÑA,,,
831399,938000000212552,13/06/2006,01/01/2006,07/03/2006,ARABA / ALAVA,TULA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,GUARDA DEFENSA Y UTILIDAD,false,28514,MADRID,NUEVO BAZTÁN,ESPAÑA,,,
831400,938000000192208,13/06/2006,01/01/2004,07/03/2006,ARABA / ALAVA,,M,Canino,BOBTAIL - OLD ENGLISH SHEEPDOG - ANTIGUO PERRO DE PASTOR INGLES,,LUJO Y COMPAÑIA,false,3204,ALICANTE / ALACANT,ELCHE/ELX,ESPAÑA,,,
831417,938000000156873,13/06/2006,01/01/2001,11/11/2005,ARABA / ALAVA,LUNA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,28514,MADRID,MADRID,ESPAÑA,,,
831462,938000000155558,14/06/2006,08/08/2004,24/11/2005,ARABA / ALAVA,DAN,M,Canino,DOGO ALEMAN - GRAN DANES - DEUTSCHE DOGGE,,LUJO Y COMPAÑIA,false,9000,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
831494,130958657A,14/06/2006,21/03/2000,07/12/2005,ARABA / ALAVA,LISTA,H,Canino,POINTER,,CAZA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
831498,127579657A,14/06/2006,20/09/2005,07/12/2005,ARABA / ALAVA,TRES,H,Canino,POINTER,,CAZA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
831502,130914353A,14/06/2006,27/09/2005,07/12/2005,ARABA / ALAVA,DOS,M,Canino,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,,CAZA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
831506,938000000163292,15/06/2006,09/02/2005,09/12/2005,ARABA / ALAVA,LUCHO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,JAEN,LAHIGUERA,ESPAÑA,,,
831507,938000000181574,15/06/2006,01/01/2004,12/12/2005,ARABA / ALAVA,TERRY,H,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,39140,CANTABRIA,RIBAMONTÁN AL MAR,ESPAÑA,,,
831508,938000000168818,15/06/2006,01/01/2005,12/12/2005,ARABA / ALAVA,KALY,M,Canino,SETTER INGLES - ENGLISH SETTER,,LUJO Y COMPAÑIA,false,30110,MURCIA,MURCIA,ESPAÑA,,,
831509,938000000173994,15/06/2006,01/12/2005,12/12/2005,ARABA / ALAVA,RAYO,M,Canino,PODENCO ANDALUZ,,CAZA,false,46012,VALENCIA,VALENCIA,ESPAÑA,,,
831579,938000000187545,16/06/2006,01/01/2003,15/12/2005,ARABA / ALAVA,KARINA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,BURGOS,CONDADO DE TREVIÑO,ESPAÑA,,,
831675,724098100803373,21/06/2006,27/10/2002,28/06/2003,JAEN,REBECCA,H,Canino,PODENCO ANDALUZ,,CAZA,false,,TARRAGONA,TARRAGONA,ESPAÑA,,,
831739,981098100306376,23/06/2006,20/10/2005,10/01/2006,BIZKAIA,KIMI,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,BADARÁN,ESPAÑA,,,
831786,981098100319411,26/06/2006,19/04/2006,19/04/2006,BIZKAIA,,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,9000,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
831831,938000000188303,28/06/2006,01/12/2005,20/01/2006,ARABA / ALAVA,,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,24882,LEON,VALDERRUEDA,ESPAÑA,,,
831848,93800000081315,28/06/2006,01/01/2003,02/08/2005,ARABA / ALAVA,LUNA,H,Canino,PODENCO ANDALUZ,,LUJO Y COMPAÑIA,false,5200,AVILA,ARÉVALO,ESPAÑA,,,
831869,938000000092801,29/06/2006,15/05/2005,20/05/2005,ARABA / ALAVA,THOR,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,BURGOS,PUEBLA DE ARGANZÓN (LA),ESPAÑA,,,
831876,938000000081406,29/06/2006,05/04/2005,30/05/2005,ARABA / ALAVA,,H,Canino,SETTER INGLES - ENGLISH SETTER,,LUJO Y COMPAÑIA,false,,LA RIOJA,URUÑUELA,ESPAÑA,,,
831889,938000000105380,29/06/2006,01/01/1999,27/06/2005,ARABA / ALAVA,VIKI,H,Canino,SABUESO ESPAÑOL,,LUJO Y COMPAÑIA,false,,SEVILLA,SEVILLA,ESPAÑA,,,
831899,938000000120890,29/06/2006,10/06/2003,11/07/2005,ARABA / ALAVA,SINATRA,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,CADIZ,SAN FERNANDO,ESPAÑA,,,
831901,938000000124197,29/06/2006,10/02/2002,12/07/2005,ARABA / ALAVA,,H,Canino,CA RATER MALLORQUI - RATONERO MALLORQUIN - RATER MALLORQUIN,,LUJO Y COMPAÑIA,false,,LA RIOJA,HARO,ESPAÑA,,,
831915,938000000119301,30/06/2006,01/05/2005,26/07/2005,ALBACETE,KEKUN,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,28000,MADRID,MADRID,ESPAÑA,,,
831955,985120022115792,03/07/2006,08/04/2005,08/05/2006,BIZKAIA,LORD,M,Canino,SETTER INGLES - ENGLISH SETTER,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,SANTO DOMINGO DE LA CALZADA,ESPAÑA,,,
831967,985120022158210,05/07/2006,05/01/2006,08/03/2006,BIZKAIA,ARGI DE ZAMARRIPA,H,Canino,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,,CAZA,false,,TOLEDO,TOLEDO,ESPAÑA,,,
832145,977200004170643,10/07/2006,15/02/2006,13/06/2006,GIPUZKOA,KIRRY,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,50540,ZARAGOZA,BORJA,ESPAÑA,,,
832238,953000005029217,14/07/2006,10/01/2005,13/07/2006,ARABA / ALAVA,LUNA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,8000,BARCELONA,GIRONELLA,ESPAÑA,,,
832285,981098100381921,19/07/2006,01/02/2001,20/04/2006,BIZKAIA,ASTHUR,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,GUARDA DEFENSA Y UTILIDAD,false,39000,CANTABRIA,AMPUERO,ESPAÑA,,,
832459,977200004268930,01/08/2006,16/05/2006,12/07/2006,GIPUZKOA,BALLAC DE ALENERGI,M,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,LUJO Y COMPAÑIA,false,,ASTURIAS,VILLAVICIOSA,ESPAÑA,,,
832460,977200004192672,01/08/2006,16/05/2006,12/07/2006,GIPUZKOA,BROOKEY DE ALENERGI,M,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,LUJO Y COMPAÑIA,false,33012,ASTURIAS,OVIEDO,ESPAÑA,,,
832664,977200004300607,09/08/2006,26/02/2006,03/06/2006,GIPUZKOA,TROY,M,Canino,BOXER,,LUJO Y COMPAÑIA,false,39700,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
832668,985120021082745,09/08/2006,04/03/2005,22/03/2006,BIZKAIA,FERRANIAS MATILDA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
832672,941000000737966,09/08/2006,24/12/2005,18/02/2006,BIZKAIA,SAMBA DE MHUNNER,H,Canino,BOXER,,LUJO Y COMPAÑIA,false,39708,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
832763,977200004206480,11/08/2006,23/06/2006,23/06/2006,GIPUZKOA,JAI,M,Canino,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,,CAZA,false,31751,NAVARRA,OITZ,ESPAÑA,,,
832841,724098100773468,14/08/2006,05/06/2005,16/09/2005,ARABA / ALAVA,YOSITO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,9218,BURGOS,CONDADO DE TREVIÑO,ESPAÑA,,,
833003,977200004191082,18/08/2006,25/03/2006,29/05/2006,GIPUZKOA,SAL PA FUERA DE KIUKAN,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,31770,NAVARRA,LESAKA,ESPAÑA,,,
833004,981098100282882,18/08/2006,04/11/2005,23/01/2006,GIPUZKOA,FEDERICO-EL CHICO DE KIUKAN,M,Canino,GRIFFON NIVERNAIS - GRIFON DEL NIVERNAIS,,LUJO Y COMPAÑIA,false,47006,VALLADOLID,VALLADOLID,ESPAÑA,,,
833011,977200004189925,18/08/2006,28/03/2006,29/05/2006,GIPUZKOA,SORPRESA SORPRESA DE KIUKAN,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,8810,BARCELONA,SANT PERE DE RIBES,ESPAÑA,,,
833046,938000000118506,18/08/2006,16/04/2005,31/10/2005,ARABA / ALAVA,CONERR,M,Canino,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,,LUJO Y COMPAÑIA,false,31180,NAVARRA,ZIZUR MAYOR/ZIZUR NAGUSIA,ESPAÑA,,,
833090,977200004220928,18/08/2006,05/05/2006,05/05/2006,BIZKAIA,NEGU,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,GUARDA DEFENSA Y UTILIDAD,false,34000,PALENCIA,BARRUELO DE SANTULLÁN,ESPAÑA,,,
833101,981098100273488,18/08/2006,15/11/2004,07/03/2006,BIZKAIA,,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,GUARDA DEFENSA Y UTILIDAD,false,,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
833108,977200004225469,18/08/2006,01/03/2006,05/05/2006,BIZKAIA,,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,GUARDA DEFENSA Y UTILIDAD,false,50000,ZARAGOZA,GALLUR,ESPAÑA,,,
833142,978000000677224,21/08/2006,26/02/2001,14/10/2005,ARABA / ALAVA,LUCKY STRIKE WALKER,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,CADIZ,CHICLANA DE LA FRONTERA,ESPAÑA,,,
833171,977200004222655,21/08/2006,20/01/2006,24/03/2006,BIZKAIA,SYLVER,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,GUARDA DEFENSA Y UTILIDAD,false,,CANTABRIA,NOJA,ESPAÑA,,,
833173,985120022270226,21/08/2006,15/03/2006,17/05/2006,BIZKAIA,TXETXU,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
833182,724098100738640,21/08/2006,01/04/2005,31/10/2005,ARABA / ALAVA,NEMO,M,Canino,POINTER,,CAZA,false,9339,BURGOS,VILLAMAYOR DE LOS MONTES,ESPAÑA,,,
833183,724098100745872,21/08/2006,01/01/2000,31/10/2005,ARABA / ALAVA,BOND,M,Canino,POINTER,,CAZA,false,9339,BURGOS,VILLAMAYOR DE LOS MONTES,ESPAÑA,,,
833289,938000000211222,23/08/2006,01/01/2005,29/03/2006,BIZKAIA,AFRICA,H,Canino,BOXER,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,AMPUERO,ESPAÑA,,,
833338,981098100357409,24/08/2006,15/10/2005,12/05/2006,BIZKAIA,LILA,H,Canino,SETTER INGLES - ENGLISH SETTER,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
833346,985120023320743,24/08/2006,05/01/2006,06/04/2006,BIZKAIA,HIPIAE DE CASTILLVIEJO,H,Canino,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,,LUJO Y COMPAÑIA,false,7000,BALEARS (ILLES),SANT JOSEP DE SA TALAIA,ESPAÑA,,,
833426,981098100264877,29/08/2006,20/05/2006,26/07/2006,GIPUZKOA,MORGAN DE VOLO,M,Canino,BULLDOG INGLES,,LUJO Y COMPAÑIA,false,46111,VALENCIA,ROCAFORT,ESPAÑA,,,
833430,724098100757656,29/08/2006,07/04/2006,17/05/2006,BIZKAIA,MAYA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,NÁJERA,ESPAÑA,,,
833456,145323121A,29/08/2006,12/05/2006,12/05/2006,BIZKAIA,ZURI,H,Hurones,HURON (SIN CODIFICAR),,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
833459,968000003807306,29/08/2006,01/01/2006,12/05/2006,BIZKAIA,TERRY,M,Canino,BULLDOG FRANCES - BOULEDOGUE FRANÇAIS,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
833466,145175565A,29/08/2006,01/01/2005,28/04/2006,BIZKAIA,SID,H,Hurones,HURON (SIN CODIFICAR),,LUJO Y COMPAÑIA,false,9000,BURGOS,MEDINA DE POMAR,ESPAÑA,,,
833468,981098100281868,30/08/2006,31/12/2005,15/02/2006,GIPUZKOA,CHIMO,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,14880,MALAGA,MARBELLA,ESPAÑA,,,
833488,981098100355623,30/08/2006,04/02/2006,05/05/2006,BIZKAIA,GISELA,H,Canino,CANICHE - POODLE,,LUJO Y COMPAÑIA,false,48000,BARCELONA,CAPELLADES,ESPAÑA,,,
833550,985120023406131,31/08/2006,15/08/2005,20/10/2005,BIZKAIA,BAT,M,Canino,BOXER,,LUJO Y COMPAÑIA,false,31000,NAVARRA,SANGÜESA/ZANGOZA,ESPAÑA,,,
833635,977200004147073,04/09/2006,12/04/2006,26/05/2006,GIPUZKOA,ALENERGI BERILA,H,Canino,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,,LUJO Y COMPAÑIA,false,19208,GUADALAJARA,ALOVERA,ESPAÑA,,,
833664,977200004176157,04/09/2006,31/01/2005,22/07/2006,GIPUZKOA,KITT,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,26300,LA RIOJA,NÁJERA,ESPAÑA,,,
833776,981098100276777,05/09/2006,11/06/2005,18/03/2006,BIZKAIA,KILL,M,Canino,SHAR PEI - MINI PEI,,CAZA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
833791,938000000117168,05/09/2006,01/08/2005,14/11/2005,ARABA / ALAVA,TANGO,M,Canino,ROTTWEILER,,LUJO Y COMPAÑIA,true,,BURGOS,CONDADO DE TREVIÑO,ESPAÑA,,,
833845,724098100634101,05/09/2006,21/06/2001,30/11/2004,BARCELONA,NICKY VOM SCHNAIGER,H,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,45526,TOLEDO,SANTO DOMINGO-CAUDILLA,ESPAÑA,,,
833916,981098100466994,06/09/2006,01/07/2006,22/08/2006,ALICANTE / ALACANT,,M,Canino,SHIH TZU,,GUARDA DEFENSA Y UTILIDAD,false,3110,ALICANTE / ALACANT,ALICANTE/ALACANT,ESPAÑA,,,
833951,977200004294386,06/09/2006,17/07/2005,27/07/2006,LAS PALMAS,LAIKA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,35016,LAS PALMAS,PALMAS DE GRAN CANARIA (LAS),ESPAÑA,,,
833955,977200004614413,06/09/2006,20/11/1997,21/04/2006,BIZKAIA,CUSCUS,M,Canino,CHIHUAHUA,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,VOTO,ESPAÑA,,,
834170,985120023820671,08/09/2006,02/12/2005,10/12/2005,GIPUZKOA,IRUN,H,Felino,FELINO (SIN CODIFICAR),,GUARDA DEFENSA Y UTILIDAD,false,41350,SEVILLA,VILLANUEVA DEL RÍO Y MINAS,ESPAÑA,,,
834224,977200001303927,11/09/2006,18/07/2003,18/07/2006,LLEIDA,DULYA (NELA),H,Canino,POINTER,,GUARDA DEFENSA Y UTILIDAD,false,25181,LLEIDA,ESTERRI D'ÀNEU,ESPAÑA,,,
834344,724098100754163,12/09/2006,14/04/2006,05/08/2006,GIPUZKOA,GOI,M,Canino,BORDER COLLIE,,LUJO Y COMPAÑIA,false,31754,NAVARRA,GOIZUETA,ESPAÑA,,,
834345,981098100273298,12/09/2006,05/03/2006,12/05/2006,ARABA / ALAVA,YAMILA,H,Canino,AMERICAN STAFFORDSHIRE TERRIER,,LUJO Y COMPAÑIA,true,39725,CANTABRIA,MIERA,ESPAÑA,,,
834346,981098100276001,12/09/2006,05/03/2006,12/05/2006,ARABA / ALAVA,YASMINE,H,Canino,AMERICAN STAFFORDSHIRE TERRIER,,LUJO Y COMPAÑIA,true,3700,ALICANTE / ALACANT,DÉNIA,ESPAÑA,,,
834355,724098100754016,12/09/2006,12/04/2006,26/06/2006,GIPUZKOA,PEPON,M,Felino,FELINO (SIN CODIFICAR),,LUJO Y COMPAÑIA,false,23200,JAEN,CAROLINA (LA),ESPAÑA,,,
834361,981098100270441,12/09/2006,05/03/2006,06/06/2006,ARABA / ALAVA,YONI,M,Canino,AMERICAN STAFFORDSHIRE TERRIER,,GUARDA DEFENSA Y UTILIDAD,true,28042,MADRID,MADRID,ESPAÑA,,,
834368,981098100270650,12/09/2006,05/03/2006,05/03/2006,ARABA / ALAVA,YUKO,M,Canino,AMERICAN STAFFORDSHIRE TERRIER,,GUARDA DEFENSA Y UTILIDAD,true,8303,BARCELONA,ABRERA,ESPAÑA,,,
834376,981098100268493,12/09/2006,01/04/2006,05/06/2006,ARABA / ALAVA,LUTE,M,Canino,FOX TERRIER - WIRE (PELO DURO) - WIRE FOX TERRIER,,CAZA,false,9000,BURGOS,VALLE DE MENA,ESPAÑA,,,
834383,981098100285649,12/09/2006,05/03/2006,12/05/2006,ARABA / ALAVA,YAKARTA,H,Canino,AMERICAN STAFFORDSHIRE TERRIER,,GUARDA DEFENSA Y UTILIDAD,true,30880,MURCIA,ÁGUILAS,ESPAÑA,,,
834412,981098100286121,12/09/2006,15/05/2006,14/07/2006,GIPUZKOA,DAGO,M,Canino,BULLDOG INGLES,,LUJO Y COMPAÑIA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
834570,981098100463260,14/09/2006,30/04/2006,04/08/2006,LAS PALMAS,ADA (FUERTEVENTURA),H,Canino,POINTER,,CAZA,false,35600,LAS PALMAS,PUERTO DEL ROSARIO,ESPAÑA,,,
834579,953000005031682,14/09/2006,06/05/2006,11/07/2006,ARABA / ALAVA,LAISKA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,GUARDA DEFENSA Y UTILIDAD,false,47195,VALLADOLID,VALLADOLID,ESPAÑA,,,
834581,981098100286102,14/09/2006,05/03/2006,01/06/2006,ARABA / ALAVA,YEVINA DE HEAVEN,H,Canino,AMERICAN STAFFORDSHIRE TERRIER,,LUJO Y COMPAÑIA,true,39006,CANTABRIA,SANTANDER,ESPAÑA,,,
834584,981098100282669,14/09/2006,05/03/2006,04/04/2006,ARABA / ALAVA,YOLANDA,H,Canino,AMERICAN STAFFORDSHIRE TERRIER,,GUARDA DEFENSA Y UTILIDAD,true,3610,ALICANTE / ALACANT,PETRER,ESPAÑA,,,
834640,953000005040329,14/09/2006,01/02/2006,03/08/2006,ARABA / ALAVA,LISTA,H,Canino,CHIHUAHUA,,LUJO Y COMPAÑIA,false,9585,BURGOS,VALLE DE MENA,ESPAÑA,,,
834651,953000005040405,14/09/2006,01/07/2006,17/08/2006,ARABA / ALAVA,DOLLY DE ZANKUETA,H,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,8000,BARCELONA,TORRELLES DE FOIX,ESPAÑA,,,
834652,953000005040302,14/09/2006,01/07/2006,17/08/2006,ARABA / ALAVA,DINGO,M,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,28296,MADRID,MADRID,ESPAÑA,,,
834654,953000005040249,14/09/2006,01/07/2006,19/08/2006,ARABA / ALAVA,DARK DE ZANKUETA,M,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,39700,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
834657,953000005037363,14/09/2006,01/07/2006,19/08/2006,ARABA / ALAVA,DASKO DE ZANKUETA,M,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,33610,ASTURIAS,OVIEDO,ESPAÑA,,,
834672,953000005037220,14/09/2006,01/06/2006,01/08/2006,ARABA / ALAVA,CECO,M,Canino,BEAGLE,,CAZA,false,28044,MADRID,MADRID,ESPAÑA,,,
834739,968000003972768,15/09/2006,01/01/2006,26/05/2006,BIZKAIA,ROCO,M,Canino,BULLDOG INGLES,,LUJO Y COMPAÑIA,false,18000,GRANADA,ALMUÑÉCAR,ESPAÑA,,,
834760,981098100283432,18/09/2006,22/02/2006,05/05/2006,MADRID,LAKY,H,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,28109,MADRID,ALCOBENDAS,ESPAÑA,,,
834915,985120023564243,19/09/2006,19/06/2005,07/01/2006,ARABA / ALAVA,NELA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,9000,BURGOS,CASTRILLO MATAJUDÍOS,ESPAÑA,,,
834972,977200004210498,19/09/2006,28/04/2006,21/06/2006,GIPUZKOA,PETER,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,28925,MADRID,ALCORCÓN,ESPAÑA,,,
834982,724098100492094,20/09/2006,01/01/2003,01/03/2003,GIPUZKOA,STELA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,31590,NAVARRA,CASTEJÓN,ESPAÑA,,,
835008,977200004271604,20/09/2006,29/04/2006,28/08/2006,GIPUZKOA,ALEX DE IRUNEN,M,Canino,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,,CAZA,false,26005,LA RIOJA,LOGROÑO,ESPAÑA,,,
835012,977200004251698,20/09/2006,28/04/2006,21/06/2006,GIPUZKOA,LARA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,3139,ALICANTE / ALACANT,TORREVIEJA,ESPAÑA,,,
835014,977200004240032,20/09/2006,28/04/2006,21/06/2006,GIPUZKOA,MAITA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,3193,ALICANTE / ALACANT,SAN MIGUEL DE SALINAS,ESPAÑA,,,
835071,985120021819181,20/09/2006,01/01/2000,01/06/2006,BIZKAIA,VASCA,H,Canino,MASTIN ESPAÑOL,,GUARDA DEFENSA Y UTILIDAD,false,39000,CANTABRIA,UDÍAS,ESPAÑA,,,
835167,938000000162760,22/09/2006,07/09/2005,16/12/2005,ARABA / ALAVA,PUCA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
835210,985120017604583,22/09/2006,29/09/2005,15/06/2006,BIZKAIA,PICON,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,GUARDA DEFENSA Y UTILIDAD,false,33000,ASTURIAS,SIERO,ESPAÑA,,,
835240,985120022474133,22/09/2006,01/11/2005,09/12/2005,ARABA / ALAVA,CAMILA,H,Canino,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,,LUJO Y COMPAÑIA,false,26220,LA RIOJA,OLLAURI,ESPAÑA,,,
835303,985120023409002,25/09/2006,01/11/2005,09/12/2005,ARABA / ALAVA,BENITO,M,Canino,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,,LUJO Y COMPAÑIA,false,26220,LA RIOJA,OLLAURI,ESPAÑA,,,
835307,724098100746411,25/09/2006,25/10/2005,09/12/2005,ARABA / ALAVA,BEETHOVEN,M,Canino,BICHON MALTES - MALTESE,,LUJO Y COMPAÑIA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
835309,724098100736245,25/09/2006,25/10/2005,09/12/2005,ARABA / ALAVA,DOLI,H,Canino,BICHON MALTES - MALTESE,,LUJO Y COMPAÑIA,false,,LA RIOJA,LOGROÑO,ESPAÑA,,,
835310,724098100750440,25/09/2006,25/10/2005,09/12/2005,ARABA / ALAVA,CURRO,M,Canino,BICHON MALTES - MALTESE,,LUJO Y COMPAÑIA,false,26004,LA RIOJA,LOGROÑO,ESPAÑA,,,
835313,938000000169762,25/09/2006,05/11/2005,24/12/2005,ARABA / ALAVA,NAIKA,H,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,9216,BURGOS,CONDADO DE TREVIÑO,ESPAÑA,,,
835345,938000000161060,25/09/2006,20/10/2005,20/12/2005,ARABA / ALAVA,YAY,H,Canino,GOLDEN RETRIEVER - COBRADOR DORADO,,GUARDA DEFENSA Y UTILIDAD,false,9219,BURGOS,CONDADO DE TREVIÑO,ESPAÑA,,,
